id Payment;id Agreement;Payment number;Scheduled payment date;Actual payment date;Scheduled payment amount;Actual payment amount
3b02371f-50fd-ed11-8f6e-000d3aba1673;b201371f-50fd-ed11-8f6e-000d3aba1673;2;15.07.2023;15.07.2023;8000;8000
105e4292-7abe-ed11-8400-000d3ab7827c;b25c4292-7abe-ed11-8400-000d3ab7827c;2;15.07.2023;10.07.2023;1868;1868
178ede0f-ceaa-ed11-aacf-000d3ab78251;b2e0e309-ceaa-ed11-aacf-000d3ab78251;2;15.07.2023;15.07.2023;5625;5625
15613b40-7e77-ed11-81ab-000d3aba33a3;b31c433a-7e77-ed11-81ab-000d3aba33a3;2;09.07.2023;09.07.2023;1990;1990
92929b7b-6a1f-ee11-8381-cf5704729b95;b31c433a-7e77-ed11-81ab-000d3aba33a3;2;11.07.2023;11.07.2023;1990;-1990
009300b0-f5a9-ed11-aad1-000d3ab7889f;b34408aa-f5a9-ed11-aad1-000d3ab7889f;2;15.07.2023;10.07.2023;2166;2166
9cd29c01-04c1-ed11-83ff-000d3aba3dad;b36a9dfb-03c1-ed11-83ff-000d3aba3dad;2;15.07.2023;02.07.2023;6675;6675
a42bdbcb-4526-ee11-8382-cbacdae109f5;b3a7d2c5-4526-ee11-8382-cbacdae109f5;1;20.07.2023;20.07.2023;28000;28000
6da6a631-7a21-ee11-8381-ba5c733cbf1f;b3db2c5d-d7ef-ed11-8849-000d3aba3dad;2;21.07.2023;21.07.2023;46041;-46041
f057ec2e-46ce-ed11-b597-000d3aba3963;b3ecf328-46ce-ed11-b597-000d3aba3963;2;15.07.2023;14.07.2023;2625;2625
8a5a7250-0d1f-ee11-8381-cf5704729b95;b4597250-0d1f-ee11-8381-cf5704729b95;1;10.07.2023;11.07.2023;4000;4000
aac5839e-29bf-ed11-83ff-000d3ab1f7e2;b47c8b98-29bf-ed11-83ff-000d3ab1f7e2;2;15.07.2023;;4590;
c04233a6-87a0-ed11-aad1-000d3aba3c86;b4f53aa0-87a0-ed11-aad1-000d3aba3c86;2;15.07.2023;;3778;
3fff5676-80db-ed11-a7c7-000d3ab790d2;b4fe5676-80db-ed11-a7c7-000d3ab790d2;2;15.07.2023;23.07.2023;3700;3700
6c05d102-9cf5-ed11-8849-000d3aba3963;b504d102-9cf5-ed11-8849-000d3aba3963;2;15.07.2023;03.07.2023;6675;6675
29156609-120d-ee11-8f6e-000d3aba33a3;b5146609-120d-ee11-8f6e-000d3aba33a3;2;15.07.2023;13.07.2023;6225;6225
828659a0-dc02-ee11-8f6e-000d3ab9cef5;b58559a0-dc02-ee11-8f6e-000d3ab9cef5;2;15.07.2023;;35500;
59d3e7c1-fed9-ed11-a7c7-000d3ab9cef5;b5fae5bb-fed9-ed11-a7c7-000d3ab9cef5;2;15.07.2023;03.07.2023;6225;6225
4e0710e5-5429-ee11-8382-cbacdae109f5;b60610e5-5429-ee11-8382-cbacdae109f5;1;23.07.2023;23.07.2023;21000;21000
5c2b14b8-15e1-ed11-a7c7-000d3aba36b2;b62a14b8-15e1-ed11-a7c7-000d3aba36b2;2;15.07.2023;;7486;
3ea7fac9-d6f4-ed11-8849-000d3ab7996e;b64102c4-d6f4-ed11-8849-000d3ab7996e;1;18.07.2023;;3000;
2b9fc5fa-1120-ee11-8380-f446b5162092;b79ec5fa-1120-ee11-8380-f446b5162092;1;06.07.2023;07.07.2023;3000;3000
2dc03ed0-a128-ee11-8382-cbacdae109f5;b7bf3ed0-a128-ee11-8382-cbacdae109f5;1;22.07.2023;22.07.2023;28000;28000
74fb0830-a919-ee11-8f6c-000d3aba1d28;b80db702-a819-ee11-8f6c-000d3aba1d28;0;03.07.2023;03.07.2023;1000;1000
1c0eb702-a819-ee11-8f6c-000d3aba1d28;b80db702-a819-ee11-8f6c-000d3aba1d28;1;18.07.2023;;8700;
ed31c4e2-bcae-ed11-aad0-000d3aba3138;b839bbdc-bcae-ed11-aad0-000d3aba3138;2;15.07.2023;01.07.2023;3300;3300
b049881c-31bf-ed11-83ff-000d3ab1f7e2;b848881c-31bf-ed11-83ff-000d3ab1f7e2;2;15.07.2023;;4590;
71a226f6-3e17-ee11-8f6d-000d3ab88280;b8a126f6-3e17-ee11-8f6d-000d3ab88280;2;15.07.2023;13.07.2023;58930;58930
32a5d944-2426-ee11-8381-ba5c733cbf1f;b8b609ae-820e-ee11-8f6d-000d3aba3963;2;21.07.2023;21.07.2023;6000;-6000
d551735c-5217-ee11-8f6d-000d3aba3dad;b9747856-5217-ee11-8f6d-000d3aba3dad;2;15.07.2023;07.07.2023;38969;38969
2dad3b5f-1120-ee11-8380-f446b5162092;b9ac3b5f-1120-ee11-8380-f446b5162092;1;07.07.2023;10.07.2023;6000;6000
162fb304-c10a-ee11-8f6e-000d3ab6d792;b9bdb3fe-c00a-ee11-8f6e-000d3ab6d792;2;15.07.2023;19.07.2023;8600;8600
54a6544e-36dc-ed11-a7c6-000d3aba1742;b9c15948-36dc-ed11-a7c6-000d3aba1742;2;15.07.2023;18.07.2023;2625;2625
5e827962-3e14-ee11-8f6d-000d3aba33a3;b9f171e3-2d14-ee11-8f6d-000d3ad8e94d;2;15.07.2023;;6880;
4ef1a5e9-2d14-ee11-8f6d-000d3ad8e94d;b9f171e3-2d14-ee11-8f6d-000d3ad8e94d;2;01.07.2023;03.07.2023;6780;6780
3717339f-95f1-ed11-8849-000d3aba1742;ba16339f-95f1-ed11-8849-000d3aba1742;2;15.07.2023;06.07.2023;6225;6225
a839cddb-039c-ed11-aad1-000d3aba31a6;ba29a0b4-029c-ed11-aad1-000d3aba31a6;2;15.07.2023;10.07.2023;3890;3890
55a8e9d8-a8e6-ed11-a7c6-000d3aba36b2;baa7e9d8-a8e6-ed11-a7c6-000d3aba36b2;2;15.07.2023;12.07.2023;10200;10200
4ccb4ca0-5117-ee11-8f6d-000d3aba3dad;baca4ca0-5117-ee11-8f6d-000d3aba3dad;2;15.07.2023;02.07.2023;52161;52161
9c46534e-e5fa-ed11-8849-000d3ab7996e;bb45534e-e5fa-ed11-8849-000d3ab7996e;2;15.07.2023;01.07.2023;3500;3500
79c921a8-8ae3-ed11-a7c6-000d3aba3138;bb7e29a2-8ae3-ed11-a7c6-000d3aba3138;2;15.07.2023;15.07.2023;6675;6675
50cf5354-a41d-ee11-8381-cf5704729b95;bbce5354-a41d-ee11-8381-cf5704729b95;1;08.07.2023;08.07.2023;19500;19500
81f9ef07-79a4-ed11-aad1-000d3ab7d13d;bbf8ef07-79a4-ed11-aad1-000d3ab7d13d;2;15.07.2023;12.07.2023;10900;10900
35266238-b220-ee11-8380-f446b5162092;bc256238-b220-ee11-8380-f446b5162092;1;12.07.2023;12.07.2023;21000;21000
dd7aa221-b324-ee11-8381-ba5c733cbf1f;bc26a4bf-b124-ee11-8381-ba5c733cbf1f;1;17.07.2023;17.07.2023;1500;1500
aac3b0c5-b124-ee11-8381-ba5c733cbf1f;bc26a4bf-b124-ee11-8381-ba5c733cbf1f;2;31.07.2023;;53300;
1686a9c1-2ab5-ed11-83ff-000d3ab7996e;bc75acbb-2ab5-ed11-83ff-000d3ab7996e;2;15.07.2023;15.07.2023;3300;3300
dbf48d37-81cd-ed11-b597-000d3ab7d13d;bc838e31-81cd-ed11-b597-000d3ab7d13d;2;15.07.2023;13.07.2023;2670;2670
25f08f9d-19c4-ed11-83ff-000d3ab78055;bcb08f97-19c4-ed11-83ff-000d3ab78055;2;15.07.2023;14.07.2023;3030;3030
5b2739aa-90ba-ed11-83ff-000d3addca62;bd123ca4-90ba-ed11-83ff-000d3addca62;2;15.07.2023;12.07.2023;6270;6270
2cee2d69-8f24-ee11-8381-ba5c733cbf1f;bd4e3563-8f24-ee11-8381-ba5c733cbf1f;1;17.07.2023;18.07.2023;70900;70900
156a69e7-6ca1-ed11-aad1-000d3ab699fb;be0c71e1-6ca1-ed11-aad1-000d3ab699fb;2;15.07.2023;13.07.2023;1700;1700
5ba65e0f-120d-ee11-8f6e-000d3aba33a3;be156609-120d-ee11-8f6e-000d3aba33a3;2;15.07.2023;13.07.2023;6225;6225
aa72eb1c-46ce-ed11-b597-000d3aba3963;be5cee16-46ce-ed11-b597-000d3aba3963;2;15.07.2023;14.07.2023;2625;2625
0d833a80-90ba-ed11-83ff-000d3addca62;be81317a-90ba-ed11-83ff-000d3addca62;2;15.07.2023;12.07.2023;6270;6270
5aec8307-cddd-ed11-a7c6-000d3aba31a6;beeb8307-cddd-ed11-a7c6-000d3aba31a6;2;15.07.2023;03.07.2023;1700;1700
512e6383-9e28-ee11-8382-cbacdae109f5;bf2d6383-9e28-ee11-8382-cbacdae109f5;1;22.07.2023;23.07.2023;25200;25200
b65080e9-3e0c-ee11-8f6e-000d3ab1f7e2;bf3883e3-3e0c-ee11-8f6e-000d3ab1f7e2;2;15.07.2023;01.07.2023;4000;4000
daa71637-92df-ed11-a7c6-000d3ab78251;bf471e31-92df-ed11-a7c6-000d3ab78251;2;15.07.2023;14.07.2023;2102;2102
a39dc5fa-1120-ee11-8380-f446b5162092;bf5dcaf4-1120-ee11-8380-f446b5162092;1;06.07.2023;07.07.2023;3000;3000
45fb85f2-7ef5-ed11-8849-000d3ab7996e;bffa85f2-7ef5-ed11-8849-000d3ab7996e;2;15.07.2023;13.07.2023;6675;6675
c252808f-aada-ed11-a7c7-000d3aba1742;c0b08589-aada-ed11-a7c7-000d3aba1742;2;15.07.2023;18.07.2023;2625;2625
c4ec5722-7f16-ee11-8f6c-000d3ab6804f;c0eb5722-7f16-ee11-8f6c-000d3ab6804f;2;15.07.2023;02.07.2023;9900;9900
cfdcf127-8e20-ee11-8380-f446b5162092;c14cf821-8e20-ee11-8380-f446b5162092;1;12.07.2023;;3000;
5f3b8b41-9c24-ee11-8381-ba5c733cbf1f;c14cf821-8e20-ee11-8380-f446b5162092;2;21.07.2023;18.07.2023;54852;-54852
bc0b4390-06b2-ed11-83ff-000d3aba1d28;c158488a-06b2-ed11-83ff-000d3aba1d28;2;15.07.2023;16.07.2023;6850;6850
00d7f622-46ce-ed11-b597-000d3aba3963;c173eb1c-46ce-ed11-b597-000d3aba3963;2;15.07.2023;14.07.2023;2625;2625
8dd73e66-db9c-ed11-aad1-000d3ab1f7e2;c1d63e66-db9c-ed11-aad1-000d3ab1f7e2;2;15.07.2023;;4644;
818a83fb-64d5-ed11-a7c7-000d3ab1f7e2;c1e964f5-64d5-ed11-a7c7-000d3ab1f7e2;2;15.07.2023;;8014;
381c1343-28f6-ed11-8849-000d3aba1d28;c21b1343-28f6-ed11-8849-000d3aba1d28;1;20.07.2023;19.05.2023;6000;6000
461c1343-28f6-ed11-8849-000d3aba1d28;c21b1343-28f6-ed11-8849-000d3aba1d28;2;19.07.2023;29.05.2023;49800;49800
454a935b-130d-ee11-8f6e-000d3aba33a3;c249935b-130d-ee11-8f6e-000d3aba33a3;2;15.07.2023;20.07.2023;6225;6225
2a4d76db-6ca1-ed11-aad1-000d3ab699fb;c24b76db-6ca1-ed11-aad1-000d3ab699fb;2;15.07.2023;13.07.2023;1700;1700
4b38dab0-9321-ee11-8382-cbacdae109f5;c28361e5-a511-ee11-8f6d-000d3ab78251;1;13.07.2023;13.07.2023;60700;
f28461e5-a511-ee11-8f6d-000d3ab78251;c28361e5-a511-ee11-8f6d-000d3ab78251;2;01.07.2023;;60700;
38788724-7e28-ee11-8381-ba5c733cbf1f;c2be881e-7e28-ee11-8381-ba5c733cbf1f;1;22.07.2023;22.07.2023;24000;24000
8e1cc8c1-ade5-ed11-a7c7-000d3aba36b2;c31bc8c1-ade5-ed11-a7c7-000d3aba36b2;2;15.07.2023;15.07.2023;6225;6225
1bb94059-1120-ee11-8380-f446b5162092;c32b4553-1120-ee11-8380-f446b5162092;1;07.07.2023;07.07.2023;6000;6000
cb55dbaa-cbb9-ed11-83ff-000d3ab699fb;c4f8e2a4-cbb9-ed11-83ff-000d3ab699fb;2;15.07.2023;01.07.2023;4875;4875
b30da143-a3a0-ed11-aad1-000d3ab1f7e2;c50ca143-a3a0-ed11-aad1-000d3ab1f7e2;2;15.07.2023;02.07.2023;6800;6800
70c29e4f-130d-ee11-8f6e-000d3aba33a3;c59ba149-130d-ee11-8f6e-000d3aba33a3;2;15.07.2023;20.07.2023;6225;6225
1c61c6b1-f51f-ee11-8380-f446b5162092;c5a2ceab-f51f-ee11-8380-f446b5162092;1;15.07.2023;15.07.2023;3200;3200
47bbd0af-2a17-ee11-8f6d-000d3ab79002;c5bad0af-2a17-ee11-8f6d-000d3ab79002;2;15.07.2023;12.07.2023;9700;9700
ca453b00-9acc-ed11-b597-0022489f3c43;c66839fa-99cc-ed11-b597-0022489f3c43;2;15.07.2023;01.07.2023;3500;3500
b2d26102-3d14-ee11-8f6d-000d3aba33a3;c6a2a9f5-2d14-ee11-8f6d-000d3ad8e94d;2;15.07.2023;;6880;
1885a4fb-2d14-ee11-8f6d-000d3ad8e94d;c6a2a9f5-2d14-ee11-8f6d-000d3ad8e94d;2;01.07.2023;03.07.2023;6780;6780
28003db2-32bc-ed11-83ff-0022489f3c43;c6ad44ac-32bc-ed11-83ff-0022489f3c43;2;15.07.2023;16.07.2023;5300;5300
cad0ebaf-fed9-ed11-a7c7-000d3ab9cef5;c6cfebaf-fed9-ed11-a7c7-000d3ab9cef5;2;15.07.2023;03.07.2023;6225;6225
881c9b85-1ece-ed11-b597-000d3ab790d2;c71b9b85-1ece-ed11-b597-000d3ab790d2;2;15.07.2023;14.07.2023;1868;1868
93abf3b5-8025-ee11-8381-ba5c733cbf1f;c747faaf-8025-ee11-8381-ba5c733cbf1f;1;18.07.2023;22.07.2023;28000;
1835628d-6128-ee11-8381-ba5c733cbf1f;c747faaf-8025-ee11-8381-ba5c733cbf1f;1;22.07.2023;22.07.2023;28000;
6b702553-4125-ee11-8382-cbacdae109f5;c76f2553-4125-ee11-8382-cbacdae109f5;1;18.07.2023;18.07.2023;19000;19000
3b933562-1320-ee11-8380-f446b5162092;c7923562-1320-ee11-8380-f446b5162092;1;05.07.2023;06.07.2023;8623;8623
7965515a-6017-ee11-8f6d-000d3aba1742;c7c64a54-6017-ee11-8f6d-000d3aba1742;2;15.07.2023;16.07.2023;3200;3200
85a4fefd-e1de-ed11-a7c5-000d3aba3138;c80e0ef2-e1de-ed11-a7c5-000d3aba3138;2;15.07.2023;06.07.2023;5775;5775
13b68800-0fda-ed11-a7c7-000d3ab7889f;c8a48bfa-0eda-ed11-a7c7-000d3ab7889f;2;15.07.2023;21.07.2023;5562;5562
1aa95fd7-9eba-ed11-83ff-000d3ab7996e;c8f0ebca-9eba-ed11-83ff-000d3ab7996e;2;15.07.2023;15.07.2023;1868;1868
58490372-d4d3-ed11-a7c7-000d3ab6d792;c9480372-d4d3-ed11-a7c7-000d3ab6d792;2;15.07.2023;;6925;
9f9f5454-6117-ee11-8f6d-000d3ab78251;c96914cf-6017-ee11-8f6d-000d3ab78251;2;09.07.2023;08.07.2023;22900;22900
4094b6f3-9e24-ee11-8382-cbacdae109f5;c993b6f3-9e24-ee11-8382-cbacdae109f5;1;17.07.2023;17.07.2023;75600;75600
45a680aa-8107-ee11-8f6e-000d3addca62;c9a580aa-8107-ee11-8f6e-000d3addca62;2;15.07.2023;05.07.2023;3500;3500
82dbf038-e226-ee11-8381-ba5c733cbf1f;c9eb6a0c-3a43-ed11-bba3-000d3ab6d324;2;20.07.2023;20.07.2023;1990;1990
0dad910d-cddd-ed11-a7c6-000d3aba31a6;c9ec8307-cddd-ed11-a7c6-000d3aba31a6;2;15.07.2023;03.07.2023;1700;1700
9e8b7bd5-6ca1-ed11-aad1-000d3ab699fb;ca2c83cf-6ca1-ed11-aad1-000d3ab699fb;2;15.07.2023;13.07.2023;1700;1700
81a54b74-59c3-ed11-83ff-000d3ab7889f;caa44b74-59c3-ed11-83ff-000d3ab7889f;2;15.07.2023;20.07.2023;8300;8300
56b9c823-bfe9-ed11-8849-000d3aba36b2;cab8c823-bfe9-ed11-8849-000d3aba36b2;2;15.07.2023;20.07.2023;3900;3900
575a0387-8ff5-ed11-8849-000d3aba3963;cb590387-8ff5-ed11-8849-000d3aba3963;2;15.07.2023;11.07.2023;3000;3000
2e3b5ffe-e0a7-ed11-aad1-000d3ab7827c;cba158f8-e0a7-ed11-aad1-000d3ab7827c;2;15.07.2023;15.07.2023;6500;6500
afa82e84-c0aa-ed11-aad0-000d3ab1f7e2;cba72e84-c0aa-ed11-aad0-000d3ab1f7e2;2;15.07.2023;03.07.2023;4333;4333
bf724b98-90ba-ed11-83ff-000d3addca62;cbc13192-90ba-ed11-83ff-000d3addca62;2;15.07.2023;12.07.2023;1868;1868
8d134f52-8321-ee11-8382-cbacdae109f5;cc2646dd-c1f0-ed11-8849-000d3ab7996e;2;14.07.2023;14.07.2023;14158;-14158
5650223f-6f28-ee11-8382-cbacdae109f5;cc4f223f-6f28-ee11-8382-cbacdae109f5;1;22.07.2023;22.07.2023;1000;1000
c22d96f1-7828-ee11-8382-cbacdae109f5;cc4f223f-6f28-ee11-8382-cbacdae109f5;2;24.07.2023;24.07.2023;60500;60500
58505815-fef3-ed11-8849-000d3ab1f7e2;cc4f5815-fef3-ed11-8849-000d3ab1f7e2;2;15.07.2023;;6675;
ac39faa0-4817-ee11-8f6d-000d3aba3963;cc4f5815-fef3-ed11-8849-000d3ab1f7e2;2;07.07.2023;07.07.2023;4706;-4706
40c7d68b-5d16-ee11-8f6d-000d3addca62;ccc6d68b-5d16-ee11-8f6d-000d3addca62;1;01.07.2023;03.07.2023;37400;37400
4fe7c38a-1510-ee11-8f6c-000d3ab6804f;cce6c38a-1510-ee11-8f6c-000d3ab6804f;2;15.07.2023;16.07.2023;6225;6225
c1bb6d05-980e-ee11-8f6d-000d3aba1673;cd0d73ff-970e-ee11-8f6d-000d3aba1673;2;15.07.2023;04.07.2023;2625;2625
29c9e3d0-1120-ee11-8380-f446b5162092;cd4de9ca-1120-ee11-8380-f446b5162092;1;07.07.2023;08.07.2023;6000;6000
2d9416e4-ffcf-ed11-a7c6-000d3aba3138;cd971bde-ffcf-ed11-a7c6-000d3aba3138;2;15.07.2023;06.07.2023;5818;5818
549c733b-e4f4-ed11-8849-000d3ab7d824;cd9b733b-e4f4-ed11-8849-000d3ab7d824;2;15.07.2023;14.07.2023;6675;6675
0fc13192-90ba-ed11-83ff-000d3addca62;cdac348c-90ba-ed11-83ff-000d3addca62;2;15.07.2023;12.07.2023;6270;6270
15db3ab0-8be6-ed11-a7c6-000d3ab9cef5;ce2940aa-8be6-ed11-a7c6-000d3ab9cef5;2;15.07.2023;03.07.2023;6600;6600
dd624840-7519-ee11-8f6d-000d3ab6d792;ce877f80-7e3e-ed11-9db0-000d3aba1673;2;07.07.2023;07.07.2023;19667;-19667
56b346d0-4017-ee11-8f6d-000d3aba3dad;ceb246d0-4017-ee11-8f6d-000d3aba3dad;2;15.07.2023;06.07.2023;55719;55719
9d391775-b224-ee11-8381-ba5c733cbf1f;cec3b0c5-b124-ee11-8381-ba5c733cbf1f;1;17.07.2023;17.07.2023;1500;1500
f026aacb-b124-ee11-8381-ba5c733cbf1f;cec3b0c5-b124-ee11-8381-ba5c733cbf1f;2;31.07.2023;;20900;
b065d7dc-1120-ee11-8380-f446b5162092;cf21ded6-1120-ee11-8380-f446b5162092;1;07.07.2023;21.07.2023;3000;3000
b5863c4b-2ebc-ed11-83ff-000d3ad8e94d;cf334445-2ebc-ed11-83ff-000d3ad8e94d;2;15.07.2023;14.07.2023;7800;7800
713c2812-70c6-ed11-b597-000d3aba1742;cf3b2812-70c6-ed11-b597-000d3aba1742;2;15.07.2023;01.07.2023;3700;3700
4371386b-1120-ee11-8380-f446b5162092;cf70386b-1120-ee11-8380-f446b5162092;1;05.07.2023;05.07.2023;3000;3000
e9987ac7-fed8-ed11-a7c7-000d3aba1742;cfe77fc1-fed8-ed11-a7c7-000d3aba1742;2;15.07.2023;11.07.2023;6100;6100
29c4469b-6c25-ee11-8381-ba5c733cbf1f;d0124d95-6c25-ee11-8381-ba5c733cbf1f;1;18.07.2023;18.07.2023;19500;19500
281a69be-dfcf-ed11-b597-000d3ab6d792;d06c62b8-dfcf-ed11-b597-000d3ab6d792;2;15.07.2023;15.07.2023;6225;6225
5b7ac84a-e314-ee11-8f6d-000d3ab78251;d079c84a-e314-ee11-8f6d-000d3ab78251;2;15.07.2023;;3200;
e6aba165-9e27-ee11-8382-cbacdae109f5;d079c84a-e314-ee11-8f6d-000d3ab78251;2;28.07.2023;28.07.2023;3200;-3200
6a70b010-c10a-ee11-8f6e-000d3ab6d792;d0dbad0a-c10a-ee11-8f6e-000d3ab6d792;2;15.07.2023;19.07.2023;8600;8600
f4e98760-a1a4-ed11-aad1-000d3aba1d28;d0e88760-a1a4-ed11-aad1-000d3aba1d28;2;15.07.2023;06.07.2023;4300;4300
9ff479ab-9920-ee11-8381-cf5704729b95;d0f279ab-9920-ee11-8381-cf5704729b95;1;12.07.2023;12.07.2023;25200;25200
53dff9a7-afe9-ed11-8849-000d3ab6d792;d1def9a7-afe9-ed11-8849-000d3ab6d792;2;15.07.2023;21.07.2023;5625;5625
844bdb13-45fa-ed11-8849-000d3ab699fb;d1eee20d-45fa-ed11-8849-000d3ab699fb;2;15.07.2023;11.07.2023;4200;4200
f4a4d944-2426-ee11-8381-ba5c733cbf1f;d20902b4-820e-ee11-8f6d-000d3aba3963;2;21.07.2023;21.07.2023;6000;-6000
5286d989-af1f-ee11-8380-f446b5162092;d285d989-af1f-ee11-8380-f446b5162092;1;11.07.2023;11.07.2023;3000;3000
9d8c8b03-a2ff-ed11-8f6e-000d3ab699fb;d28b8b03-a2ff-ed11-8f6e-000d3ab699fb;2;15.07.2023;;9600;
47bb1261-8124-ee11-8381-ba5c733cbf1f;d2ba1261-8124-ee11-8381-ba5c733cbf1f;1;17.07.2023;17.07.2023;28000;28000
26a951a0-32bc-ed11-83ff-0022489f3c43;d3f5569a-32bc-ed11-83ff-0022489f3c43;2;15.07.2023;16.07.2023;5300;5300
3e0409a1-7421-ee11-8380-f446b5162092;d409009b-7421-ee11-8380-f446b5162092;1;13.07.2023;13.07.2023;3000;3000
7d6da605-3fe0-ed11-a7c6-000d3ab1f7e2;d49e98ff-3ee0-ed11-a7c6-000d3ab1f7e2;2;15.07.2023;17.07.2023;6150;6150
77f8236e-bdfb-ed11-8849-000d3ab7996e;d4f7236e-bdfb-ed11-8849-000d3ab7996e;2;15.07.2023;02.07.2023;9200;9200
a5d9a0d5-9420-ee11-8381-cf5704729b95;d4f782c9-9420-ee11-8381-cf5704729b95;1;12.07.2023;13.07.2023;19500;19500
4a7d4b11-f9fa-ed11-8849-000d3ab7827c;d532530b-f9fa-ed11-8849-000d3ab7827c;2;15.07.2023;11.07.2023;3150;3150
7c5a852b-81cd-ed11-b597-000d3ab7d13d;d559852b-81cd-ed11-b597-000d3ab7d13d;2;15.07.2023;13.07.2023;2670;2670
f27b200f-5825-ee11-8381-ba5c733cbf1f;d6050803-5825-ee11-8381-ba5c733cbf1f;1;18.07.2023;18.07.2023;66200;66200
68efec4e-c4a0-ed11-aad1-000d3aba36b2;d609f29a-c3a0-ed11-aad1-000d3aba36b2;2;15.07.2023;16.07.2023;3890;3890
d8108493-f614-ee11-8f6d-000d3addca62;d6647d8d-f614-ee11-8f6d-000d3addca62;2;15.07.2023;13.07.2023;3385;3385
3afa3245-ae0e-ee11-8f6d-000d3ab78251;d678333f-ae0e-ee11-8f6d-000d3ab78251;2;15.07.2023;12.07.2023;7760;7760
e67c6022-8716-ee11-8f6d-000d3ab7d13d;d683571c-8716-ee11-8f6d-000d3ab7d13d;2;15.07.2023;15.07.2023;3300;3300
4a8dcb00-1220-ee11-8380-f446b5162092;d68ccb00-1220-ee11-8380-f446b5162092;1;06.07.2023;07.07.2023;3000;3000
69c5f4a4-4de4-ed11-a7c7-000d3aba1742;d6c4f4a4-4de4-ed11-a7c7-000d3aba1742;2;15.07.2023;21.07.2023;7250;7250
c3c8442d-03a0-ed11-aad1-000d3ab7996e;d6c7442d-03a0-ed11-aad1-000d3ab7996e;2;15.07.2023;03.07.2023;6225;6225
bbef5e8e-2117-ee11-8f6d-000d3aba3963;d748ca99-1261-ed11-9561-000d3aba1d28;2;07.07.2023;07.07.2023;45000;-45000
6b54b4e1-6825-ee11-8382-cbacdae109f5;d753b4e1-6825-ee11-8382-cbacdae109f5;1;18.07.2023;18.07.2023;12600;12600
754f18cc-8a19-ee11-8f6d-000d3ab78055;d79f1dc6-8a19-ee11-8f6d-000d3ab78055;1;03.07.2023;03.07.2023;45500;45500
c0b786a7-5272-ed11-9561-000d3ab78055;d7b87da1-5272-ed11-9561-000d3ab78055;2;02.07.2023;02.07.2023;1990;1990
43be2add-5622-ee11-8381-ba5c733cbf1f;d7bd2add-5622-ee11-8381-ba5c733cbf1f;1;14.07.2023;15.07.2023;11900;11900
9c50b2d8-721d-ee11-8381-cf5704729b95;d7f09ed2-721d-ee11-8381-cf5704729b95;1;08.07.2023;08.07.2023;25200;25200
600b00a9-bf24-ee11-8381-ba5c733cbf1f;d80a00a9-bf24-ee11-8381-ba5c733cbf1f;1;19.07.2023;19.07.2023;20800;20800
a19bc595-56b0-ed11-83ff-000d3ab7996e;d89ac595-56b0-ed11-83ff-000d3ab7996e;2;15.07.2023;03.07.2023;5625;5625
52d4bf4e-a019-ee11-8f6d-000d3ad8e94d;d8bfc248-a019-ee11-8f6d-000d3ad8e94d;1;15.07.2023;06.07.2023;46100;46100
0573beaa-9fe5-ed11-a7c7-000d3ab1f7e2;d903b3a4-9fe5-ed11-a7c7-000d3ab1f7e2;2;15.07.2023;10.07.2023;6210;6210
34ed7987-87e7-ed11-a7c6-000d3ab79002;d91f7881-87e7-ed11-a7c6-000d3ab79002;2;15.07.2023;;2475;
4154f341-5b25-ee11-8382-cbacdae109f5;da0c6f31-5b25-ee11-8382-cbacdae109f5;1;18.07.2023;18.07.2023;22400;22400
ee7f0c65-19e5-ed11-a7c7-000d3ab78251;da420a5f-19e5-ed11-a7c7-000d3ab78251;2;15.07.2023;14.07.2023;3700;3700
d98a8979-9e28-ee11-8381-ba5c733cbf1f;da638f73-9e28-ee11-8381-ba5c733cbf1f;1;22.07.2023;22.07.2023;28000;28000
27482b14-2226-ee11-8381-ba5c733cbf1f;dae02a0e-2226-ee11-8381-ba5c733cbf1f;1;19.07.2023;19.07.2023;3000;3000
3aede3ce-9e24-ee11-8381-ba5c733cbf1f;dbadecc8-9e24-ee11-8381-ba5c733cbf1f;1;17.07.2023;18.07.2023;76100;76100
ecae8d10-eac4-ed11-83ff-0022489f3c43;dbf9920a-eac4-ed11-83ff-0022489f3c43;2;15.07.2023;;4990;
c1ae8d10-eac4-ed11-83ff-0022489f3c43;dbf9920a-eac4-ed11-83ff-0022489f3c43;2;10.07.2023;31.05.2023;55900;55900
035c91ad-4e25-ee11-8381-ba5c733cbf1f;dbf9920a-eac4-ed11-83ff-0022489f3c43;2;21.07.2023;21.07.2023;3000;-3000
46743b98-68b7-ed11-83ff-000d3ad8e94d;dc254392-68b7-ed11-83ff-000d3ad8e94d;2;15.07.2023;14.07.2023;4630;4630
694b217d-14f4-ed11-8849-000d3aba1742;dc4a217d-14f4-ed11-8849-000d3aba1742;2;15.07.2023;02.07.2023;2625;2625
57537325-b020-ee11-8380-f446b5162092;ddea361f-b020-ee11-8380-f446b5162092;1;12.07.2023;13.07.2023;57600;57600
81fa2dc6-59d8-ed11-a7c7-000d3addca62;ddf92dc6-59d8-ed11-a7c7-000d3addca62;2;15.07.2023;12.07.2023;3700;3700
525ef7be-1120-ee11-8380-f446b5162092;de5df7be-1120-ee11-8380-f446b5162092;1;06.07.2023;07.07.2023;4000;4000
